mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,Task,Model,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__max_features,param_model__n_estimators
0.004850435256958008,6.199000430829882e-05,0.0010423660278320312,3.970968618065822e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.6328999722402147,0.6661754726874557,0.6635024089411038,0.6072088340909563,0.6902626822045307,0.6520098740328523,0.02887331433444912,1,0.8155752643749233,0.810321368545677,0.8066935363856708,0.8307828408074425,0.8033105361975267,0.813336709262248,0.009624207050074928,Commerce Risk,Decision Tree,entropy,8,4.0,2.0,,
0.004826736450195312,4.920843958422992e-05,0.0009753227233886719,6.792879631971224e-06,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.6328999722402147,0.6661754726874557,0.6635024089411038,0.6072088340909563,0.6902626822045307,0.6520098740328523,0.02887331433444912,1,0.8155752643749233,0.810321368545677,0.8066935363856708,0.8307828408074425,0.8033105361975267,0.813336709262248,0.009624207050074928,Commerce Risk,Decision Tree,entropy,8,4.0,5.0,,
0.004897642135620117,4.70620157884466e-05,0.0010548114776611328,0.00011237043744338068,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.6328999722402147,0.660626214490608,0.6577166451795424,0.6009195259148555,0.6933779470020385,0.6491080609654518,0.030826726854923263,12,0.8138763474102181,0.8056527657658862,0.7998632932300419,0.8241901837767839,0.8001806457436925,0.8087526471853245,0.00923773703110713,Commerce Risk,Decision Tree,entropy,8,4.0,10.0,,
0.005766582489013672,0.00038800276188659074,0.001047372817993164,4.800308090541576e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.6001017858795225,0.6269616914962525,0.631318233151058,0.5900479635664474,0.6731348794277143,0.6243129107041989,0.02898254778289068,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Commerce Risk,Decision Tree,entropy,,1.0,2.0,,
0.005510187149047852,5.0626903903501344e-05,0.0010140419006347656,3.542980306135597e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.6048236482526758,0.6267766262607569,0.6191282300836652,0.5969192307071377,0.6440071535710165,0.6183309777750504,0.016565877317059566,41,0.9569550796195595,0.948996381747186,0.957869688768914,0.9449189710036284,0.9467891675879162,0.9511058577454408,0.0053164664412758845,Commerce Risk,Decision Tree,entropy,,1.0,5.0,,
0.005351924896240234,9.173652955771204e-05,0.0009937763214111328,1.543759839415021e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.602885861016008,0.5986613614632491,0.6510794685338555,0.575762293210453,0.6592377216260913,0.6175253411699314,0.03218732182363358,42,0.8883923633115881,0.8809819835634164,0.8754735404771042,0.8904695538981516,0.8790062323527428,0.8828647347206007,0.005682437810498011,Commerce Risk,Decision Tree,entropy,,1.0,10.0,,
0.005344867706298828,3.3768017151556426e-05,0.0010011672973632812,3.446229844177042e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.6195725764165202,0.5822375929181703,0.6247175730850513,0.5904742465860842,0.652007230491135,0.6138018438993921,0.025110096767957012,46,0.935578926160888,0.9400242427110316,0.9389217110344648,0.9443345647217535,0.9382825628376853,0.9394284014931646,0.0028570476426409462,Commerce Risk,Decision Tree,entropy,,2.0,2.0,,
0.005390834808349609,5.4474633275720024e-05,0.0010036945343017579,2.060157269553358e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.623057971685019,0.5888382529841769,0.6336072461194407,0.5609676970492297,0.6680319987692781,0.6149006333214289,0.03695248519298919,45,0.9307131438170947,0.9321887745521528,0.9251807941137259,0.9294433637546322,0.926466244734875,0.9287984641944961,0.0026116233358670685,Commerce Risk,Decision Tree,entropy,,2.0,5.0,,
0.005213689804077148,5.156821359578866e-05,0.0009877204895019532,2.3109341108316718e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.5980379229511735,0.5913794299990747,0.6414898303247515,0.5809253531922025,0.6691473404869043,0.6161959753908214,0.03356551428718678,43,0.8728553987316188,0.8771851678889431,0.8681688409460694,0.8830888453356437,0.8733158745845716,0.8749228254973692,0.004985477411098832,Commerce Risk,Decision Tree,entropy,,2.0,10.0,,
0.005138683319091797,8.896322120484725e-05,0.0010333538055419921,8.366873984108928e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.633766308873878,0.6261342956725579,0.6704144208970163,0.5657828885613928,0.6318672358755433,0.6255930299760777,0.03374217306664319,35,0.8647443047764883,0.8610705925801936,0.8508840924172127,0.8696762200544419,0.8558002725300962,0.8604350964716865,0.006589002473940525,Commerce Risk,Decision Tree,entropy,,4.0,2.0,,
0.00507822036743164,3.8509021717790835e-05,0.0009920120239257813,2.5168421034389858e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.633766308873878,0.6261342956725579,0.6704144208970163,0.5657828885613928,0.6318672358755433,0.6255930299760777,0.03374217306664319,35,0.8647443047764883,0.8610705925801936,0.8508840924172127,0.8696762200544419,0.8558002725300962,0.8604350964716865,0.006589002473940525,Commerce Risk,Decision Tree,entropy,,4.0,5.0,,
0.0050223350524902345,7.172610464557669e-05,0.0010048866271972657,5.555109916160583e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.6289183708090436,0.644679760032078,0.6629988645265644,0.5601528007447844,0.6500073074112535,0.6293514207047448,0.03628335887010381,30,0.8549865071879411,0.8519167648567034,0.8446780497455318,0.855201152743286,0.8475494474475879,0.8508663843962101,0.004151300616034913,Commerce Risk,Decision Tree,entropy,,4.0,10.0,,
0.12207603454589844,0.0006864952379941329,0.005914163589477539,2.2723879771698268e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6767577341846334,0.67085839425064,0.6902936624899388,0.661057720027768,0.7416083996769355,0.6881151821259832,0.02837310242945268,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Commerce Risk,Random Forest,,,1.0,2.0,sqrt,100.0
0.24698381423950194,0.01672531959353671,0.01044774055480957,0.00020486818923924925,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.67589139755097,0.6847409857808211,0.6912642347393371,0.6642023741158183,0.7374931733394869,0.6907184331052867,0.025087233676032685,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Commerce Risk,Random Forest,,,1.0,2.0,sqrt,200.0
0.11847305297851562,0.0012289778849564799,0.005771207809448242,0.00015068140210739144,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.676942799420129,0.6897739890811511,0.7186739638324419,0.6440525254482122,0.7263778316218606,0.691164221880759,0.029733744325395838,7,0.9867396893488326,0.9885279208053968,0.9882829867195168,0.9909259533911777,0.9815161115446687,0.9871985323619186,0.0031412553437026825,Commerce Risk,Random Forest,,,1.0,5.0,sqrt,100.0
0.23313403129577637,0.0012174176168634288,0.010126590728759766,8.209205582207338e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6778091360537922,0.6901441195521422,0.6950681091868796,0.6495269373198677,0.7253778700819199,0.6875852344389203,0.024636682794559144,23,0.9935169328626848,0.992529598364548,0.9916601037815945,0.9940950036252728,0.9874165834919596,0.9918436444252119,0.0023652315288004455,Commerce Risk,Random Forest,,,1.0,5.0,sqrt,200.0
0.11539301872253419,0.0006557477810398662,0.005715465545654297,0.00011336632706232026,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6720748126214491,0.681294531322291,0.7089286496783851,0.6456823180571026,0.7243779085419791,0.6864716440442413,0.027709357104998195,29,0.9713707379636038,0.9702231988267185,0.9719728382041857,0.9765415915945885,0.9680223927387926,0.9716261518655779,0.002803652349395976,Commerce Risk,Random Forest,,,2.0,2.0,sqrt,100.0
0.23013787269592284,0.0010737287202236888,0.010127115249633788,0.00011263317613754828,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.681975802720459,0.6953621880879677,0.7056283196453818,0.6506531855142188,0.7347236644744433,0.693668632088494,0.02763500984333958,1,0.9722425250689212,0.9781926387233854,0.9741996712198814,0.9808388179850255,0.9760358679556171,0.9763019041905661,0.0030042363903840033,Commerce Risk,Random Forest,,,2.0,2.0,sqrt,200.0
0.115592622756958,0.0008395204892900743,0.005726242065429687,7.750937770585664e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6692907374849635,0.69082539095031,0.6930497032931805,0.6543013840168084,0.7351598015460944,0.6885254034582713,0.027356104248622868,13,0.9535018464199262,0.9607334709490639,0.9651477325010998,0.9661777917359275,0.9608766099250113,0.9612874903062059,0.004470090127424273,Commerce Risk,Random Forest,,,2.0,5.0,sqrt,100.0
0.22770843505859376,0.001111524400536285,0.010059118270874023,6.365302779073607e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6707122698251133,0.6771278646556245,0.7057839955903348,0.6544570599617614,0.7316083996769355,0.6879379179419539,0.02742313446193091,19,0.9625032780606592,0.9670933083728843,0.964846686204146,0.9686126915796057,0.9623746448654139,0.9650861218165419,0.0024716800238704824,Commerce Risk,Random Forest,,,2.0,5.0,sqrt,200.0
0.12053723335266113,0.0011842409599027786,0.005829620361328125,8.540011063436333e-05,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6767577341846334,0.67085839425064,0.6902936624899388,0.661057720027768,0.7416083996769355,0.6881151821259832,0.02837310242945268,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Commerce Risk,Random Forest,,,1.0,2.0,log2,100.0
0.23892297744750976,0.0018244763299493326,0.010343599319458007,6.383875501205264e-05,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.67589139755097,0.6847409857808211,0.6912642347393371,0.6642023741158183,0.7374931733394869,0.6907184331052867,0.025087233676032685,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Commerce Risk,Random Forest,,,1.0,2.0,log2,200.0
0.11737594604492188,0.00046091279503586435,0.005727386474609375,0.00018390847003147984,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.676942799420129,0.6897739890811511,0.7186739638324419,0.6440525254482122,0.7263778316218606,0.691164221880759,0.029733744325395838,7,0.9867396893488326,0.9885279208053968,0.9882829867195168,0.9909259533911777,0.9815161115446687,0.9871985323619186,0.0031412553437026825,Commerce Risk,Random Forest,,,1.0,5.0,log2,100.0
0.23333206176757812,0.001851703005502378,0.010158681869506836,0.00013911470551456333,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6778091360537922,0.6901441195521422,0.6950681091868796,0.6495269373198677,0.7253778700819199,0.6875852344389203,0.024636682794559144,23,0.9935169328626848,0.992529598364548,0.9916601037815945,0.9940950036252728,0.9874165834919596,0.9918436444252119,0.0023652315288004455,Commerce Risk,Random Forest,,,1.0,5.0,log2,200.0
0.11618533134460449,0.0005284785084223931,0.005711889266967774,5.494078752074464e-05,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6720748126214491,0.681294531322291,0.7089286496783851,0.6456823180571026,0.7243779085419791,0.6864716440442413,0.027709357104998195,29,0.9713707379636038,0.9702231988267185,0.9719728382041857,0.9765415915945885,0.9680223927387926,0.9716261518655779,0.002803652349395976,Commerce Risk,Random Forest,,,2.0,2.0,log2,100.0
0.22894859313964844,0.0010629554635471759,0.01013951301574707,0.00015008402400893355,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.681975802720459,0.6953621880879677,0.7056283196453818,0.6506531855142188,0.7347236644744433,0.693668632088494,0.02763500984333958,1,0.9722425250689212,0.9781926387233854,0.9741996712198814,0.9808388179850255,0.9760358679556171,0.9763019041905661,0.0030042363903840033,Commerce Risk,Random Forest,,,2.0,2.0,log2,200.0
0.11512627601623535,0.00047105353933741515,0.005637454986572266,4.434339454958414e-05,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6692907374849635,0.69082539095031,0.6930497032931805,0.6543013840168084,0.7351598015460944,0.6885254034582713,0.027356104248622868,13,0.9535018464199262,0.9607334709490639,0.9651477325010998,0.9661777917359275,0.9608766099250113,0.9612874903062059,0.004470090127424273,Commerce Risk,Random Forest,,,2.0,5.0,log2,100.0
0.228781795501709,0.001781976503983025,0.010080242156982422,0.00010926123905816023,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6707122698251133,0.6771278646556245,0.7057839955903348,0.6544570599617614,0.7316083996769355,0.6879379179419539,0.02742313446193091,19,0.9625032780606592,0.9670933083728843,0.964846686204146,0.9686126915796057,0.9623746448654139,0.9650861218165419,0.0024716800238704824,Commerce Risk,Random Forest,,,2.0,5.0,log2,200.0
0.08981285095214844,0.0006677119006339219,0.004673194885253906,4.36615703706431e-05,,,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6557782764257735,0.6905142500231332,0.7003095837186794,0.664472981190502,0.7093654090227299,0.6840881000761636,0.020637699902364758,41,0.7782094544697528,0.7854179058015479,0.7741870212957515,0.7941288434356285,0.7765059770783308,0.7816898404162023,0.0072650545466759016,Commerce Risk,Random Forest,,5,1.0,2.0,sqrt,100.0
0.17712345123291015,0.000766128856209888,0.00823040008544922,0.00017623771062179328,,,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6634303383609389,0.6896479133894697,0.6984833703496136,0.6585722862992099,0.7199292334910196,0.6860126283780503,0.02272444939110895,33,0.7843197727629656,0.784884952318697,0.7760028581080244,0.7958981905134159,0.7743929738087972,0.78309974950238,0.007676578777116339,Commerce Risk,Random Forest,,5,1.0,2.0,sqrt,200.0
0.08998703956604004,0.0005319253470103248,0.004710006713867188,0.0001160605774506892,,,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6580272045896178,0.6971149100891397,0.7034542378067297,0.6701030690071104,0.7129168108918887,0.6883232464768972,0.02078898111690396,15,0.7791258988209995,0.7801793746136524,0.7728802976084147,0.7914858767639675,0.7725326946131759,0.779240828484042,0.00687445558705314,Commerce Risk,Random Forest,,5,1.0,5.0,sqrt,100.0
0.1770373821258545,0.00037157538536078996,0.008134222030639649,7.607721300577044e-05,,,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.66741193979211,0.6927631781869775,0.6933975717627668,0.6546127359067143,0.7191473404869043,0.6854665532270946,0.02248761583976856,35,0.781234539555061,0.7846800904340188,0.7762574146704927,0.7981250235291114,0.775218056317048,0.7831030249011464,0.008254379746102578,Commerce Risk,Random Forest,,5,1.0,5.0,sqrt,200.0
0.09722313880920411,0.013773124647767589,0.004761552810668946,0.0001279024105758275,,,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6654942012892878,0.6929482434224731,0.7003095837186794,0.6659878426696618,0.7068139686935117,0.6863107679587228,0.01735946372323711,31,0.7758173793834477,0.7822772733234205,0.772417674217964,0.7949559732950164,0.7705049111332268,0.7791946422706151,0.008840438877162857,Commerce Risk,Random Forest,,5,2.0,2.0,sqrt,100.0
0.17618632316589355,0.0006172650474612655,0.008095073699951171,3.172433127051531e-05,,,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6590786064587767,0.6927631781869775,0.694523819957118,0.6481677517856608,0.7232625668243529,0.6835591846425773,0.026956066142140144,45,0.7789919270832112,0.7876497762491041,0.7778186949202975,0.7965172535448213,0.7720029460736294,0.7825961195742127,0.008571659483026555,Commerce Risk,Random Forest,,5,2.0,2.0,sqrt,200.0
0.08952217102050782,0.00043811733223381725,0.004677295684814453,7.602405494859246e-05,,,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6621938712562846,0.6896479133894697,0.697009253685676,0.6750331916490042,0.713262566824353,0.6874293593609575,0.01763261636241765,25,0.7766891664887651,0.7792259553371516,0.7724641639524493,0.7914858767639675,0.7731476629423067,0.7786025650969279,0.006891521679026069,Commerce Risk,Random Forest,,5,2.0,5.0,sqrt,100.0
0.17639403343200682,0.0007650534934398643,0.008103561401367188,7.781222717751269e-05,,,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6590786064587767,0.6991787730174887,0.6935532477077198,0.6483234277306137,0.7232625668243529,0.6846793243477903,0.027403631521387944,39,0.78197235492259,0.7823665878152791,0.7767834982329269,0.7940823537011429,0.7736105011953387,0.7817630591734556,0.006977582646432924,Commerce Risk,Random Forest,,5,2.0,5.0,sqrt,200.0
0.0896529197692871,0.0007115906048104473,0.004697275161743164,0.00025790276270071943,,,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6557782764257735,0.6905142500231332,0.7003095837186794,0.664472981190502,0.7093654090227299,0.6840881000761636,0.020637699902364758,41,0.7782094544697528,0.7854179058015479,0.7741870212957515,0.7941288434356285,0.7765059770783308,0.7816898404162023,0.0072650545466759016,Commerce Risk,Random Forest,,5,1.0,2.0,log2,100.0
0.17690672874450683,0.0003452231738412129,0.008184480667114257,0.0001292090918877962,,,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6634303383609389,0.6896479133894697,0.6984833703496136,0.6585722862992099,0.7199292334910196,0.6860126283780503,0.02272444939110895,33,0.7843197727629656,0.784884952318697,0.7760028581080244,0.7958981905134159,0.7743929738087972,0.78309974950238,0.007676578777116339,Commerce Risk,Random Forest,,5,1.0,2.0,log2,200.0
0.08983469009399414,0.0004013737231377825,0.004688119888305664,6.326060398904782e-05,,,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6580272045896178,0.6971149100891397,0.7034542378067297,0.6701030690071104,0.7129168108918887,0.6883232464768972,0.02078898111690396,15,0.7791258988209995,0.7801793746136524,0.7728802976084147,0.7914858767639675,0.7725326946131759,0.779240828484042,0.00687445558705314,Commerce Risk,Random Forest,,5,1.0,5.0,log2,100.0
0.17673854827880858,0.000592627819048438,0.008042716979980468,4.471720802709497e-05,,,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.66741193979211,0.6927631781869775,0.6933975717627668,0.6546127359067143,0.7191473404869043,0.6854665532270946,0.02248761583976856,35,0.781234539555061,0.7846800904340188,0.7762574146704927,0.7981250235291114,0.775218056317048,0.7831030249011464,0.008254379746102578,Commerce Risk,Random Forest,,5,1.0,5.0,log2,200.0
0.08994369506835938,0.00024407735205840976,0.004687976837158203,6.131287809685784e-05,,,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6654942012892878,0.6929482434224731,0.7003095837186794,0.6659878426696618,0.7068139686935117,0.6863107679587228,0.01735946372323711,31,0.7758173793834477,0.7822772733234205,0.772417674217964,0.7949559732950164,0.7705049111332268,0.7791946422706151,0.008840438877162857,Commerce Risk,Random Forest,,5,2.0,2.0,log2,100.0
0.1764981746673584,0.0005355351733962262,0.00811147689819336,7.90277573402977e-05,,,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6590786064587767,0.6927631781869775,0.694523819957118,0.6481677517856608,0.7232625668243529,0.6835591846425773,0.026956066142140144,45,0.7789919270832112,0.7876497762491041,0.7778186949202975,0.7965172535448213,0.7720029460736294,0.7825961195742127,0.008571659483026555,Commerce Risk,Random Forest,,5,2.0,2.0,log2,200.0
0.09097452163696289,0.0018717470731356353,0.007852554321289062,0.005935790863522589,,,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6621938712562846,0.6896479133894697,0.697009253685676,0.6750331916490042,0.713262566824353,0.6874293593609575,0.01763261636241765,25,0.7766891664887651,0.7792259553371516,0.7724641639524493,0.7914858767639675,0.7731476629423067,0.7786025650969279,0.006891521679026069,Commerce Risk,Random Forest,,5,2.0,5.0,log2,100.0
0.17652697563171388,0.0010850745944391,0.008174991607666016,9.829863568870822e-05,,,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6590786064587767,0.6991787730174887,0.6935532477077198,0.6483234277306137,0.7232625668243529,0.6846793243477903,0.027403631521387944,39,0.78197235492259,0.7823665878152791,0.7767834982329269,0.7940823537011429,0.7736105011953387,0.7817630591734556,0.006977582646432924,Commerce Risk,Random Forest,,5,2.0,5.0,log2,200.0
0.1154853343963623,0.00026499156720157673,0.00579686164855957,0.00027407732938569896,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6703421393541223,0.66237893649178,0.688467449120873,0.6478563998957548,0.7381473789469636,0.6814384607618987,0.031239259611188893,47,0.9760284724837849,0.9778090216196734,0.9827668786581715,0.9812446767359052,0.9749273129569976,0.9785552724909066,0.003002473004696214,Commerce Risk,Random Forest,,10,1.0,2.0,sqrt,100.0
0.22838101387023926,0.0009216037359020114,0.010027599334716798,0.00010681507836965525,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6736424693871257,0.683728524721631,0.7057839955903348,0.6534864877123631,0.7451598015460944,0.6923602557915098,0.03131779358732405,3,0.9787147239466267,0.9804952730825153,0.9893595356888301,0.9828989364546811,0.9823684297394836,0.9827673797824273,0.003611633313843852,Commerce Risk,Random Forest,,10,1.0,2.0,sqrt,200.0
0.11373858451843262,0.00027198180403137503,0.00566864013671875,0.000210074126359524,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6659904074519601,0.6868437895191389,0.6944088888273873,0.6448674217526574,0.7322626052844122,0.6848746225671112,0.029317538966104735,37,0.9435761618719548,0.9532891759792563,0.9447648053170781,0.9471458040193239,0.9429526409906321,0.946345717635649,0.003755913843445617,Commerce Risk,Random Forest,,10,1.0,5.0,sqrt,100.0
0.22452516555786134,0.0006088747359415859,0.009883785247802734,0.00014504823604805735,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6661754726874557,0.6839135899571266,0.7059396715352877,0.6462266072868643,0.7320445367485866,0.6868599756430642,0.02997759107313301,27,0.9472944050788628,0.9538667867080367,0.9500677090978978,0.9513965406752751,0.9432905848541289,0.9491832052828404,0.0036306384356505047,Commerce Risk,Random Forest,,10,1.0,5.0,sqrt,200.0
0.11268043518066406,0.00042695643406677513,0.005701589584350586,0.00012711412595449288,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.674508806020789,0.681294531322291,0.7095513534581971,0.6551162803212537,0.7238140840736894,0.688857011039244,0.024705269718800115,11,0.9301556465820388,0.9420112166450377,0.9294551967395873,0.9432182215503669,0.933751839010338,0.9357184241054737,0.005828999355101199,Commerce Risk,Random Forest,,10,2.0,2.0,sqrt,100.0
0.22268056869506836,0.0003711362092630895,0.00989980697631836,0.0001451529748010223,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6852761327534623,0.6845948613552943,0.7123846556563413,0.6534864877123631,0.7224806738202377,0.6916445622595397,0.024196326500743676,5,0.9317652490548852,0.9444032917313429,0.9392464233013288,0.9470358541128551,0.9403921736762951,0.9405685983753415,0.0052116888197150674,Commerce Risk,Random Forest,,10,2.0,2.0,sqrt,200.0
0.11225132942199707,0.00038769562944982106,0.005547666549682617,4.760750402235623e-05,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6626900774189569,0.6951771228524722,0.6919234550988292,0.6448674217526574,0.7234806353601785,0.6836277424966188,0.02731742442784867,43,0.9261432269985939,0.9367989183581026,0.9295237943641134,0.935844924394806,0.9251417049674524,0.9306905138166137,0.004831332855057153,Commerce Risk,Random Forest,,10,2.0,5.0,sqrt,100.0
0.2221233367919922,0.0010498853499312849,0.00990900993347168,0.00010622981592272498,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6680932111902779,0.6877101261528021,0.7059396715352877,0.6504975095692658,0.7258140071535709,0.6876109051202409,0.026659988873765608,21,0.9278421439632991,0.9333039613808417,0.9325142970672137,0.938852397535404,0.9264965360152497,0.9318018671924015,0.00438861637296815,Commerce Risk,Random Forest,,10,2.0,5.0,sqrt,200.0
